,video_id,title,publishedate,channel_name,Thumbnails_url,tags,views,likes,dislikes,comments
1119,gOzHzwYMtK4,halsey - ask reply,2015-03-30 15:40:00+00:00,Vevo,https://i.ytimg.com/vi/gOzHzwYMtK4/mqdefault.jpg,  halsey    ask reply    vevo ask reply    halsey ask reply    vevo    halsey ghost  ,1248102,22274,475,914
1120,7AOQNYYNzHg,meghan trainor - hopeless romantic (vevo presents),2016-05-18 16:00:01+00:00,Vevo,https://i.ytimg.com/vi/7AOQNYYNzHg/mqdefault.jpg,  meghan trainor    vevo presents    meghan trainor vevo presents    meghan trainor vevo    meghan trainor no    meghan trainor just a friend to you    meghan trainor hopeless romantic    no    just a friend to you    hopeless romantic  ,1197035,12509,268,332
1121,k2mcOjoDdQE,becky g  natti natasha - becky g   natti natasha talk success  sexuality  and  sin pijama ,2018-04-30 17:20:20+00:00,Vevo,https://i.ytimg.com/vi/k2mcOjoDdQE/mqdefault.jpg,  becky g    natti natasha    sin pijamas    vevo artist on artist    mayores becky g    becky g interview    becky g news    becky g update    becky g and natti natasha    natti natasha interview    natti natasha news    natti natasha update    natti natasha latin    music video    vevo video    latin videos    streaming music  ,1195813,29042,738,1209
1122,CxDcGYv-3PU,luis fonsi -   chame la culpa  footnotes,2017-11-20 23:00:02+00:00,Vevo,https://i.ytimg.com/vi/CxDcGYv-3PU/mqdefault.jpg,  demi lovato    luis fonsi    anupa mistry     chame la culpa    music video    latin videos    latin singers    despacito    streaming music    vevo videos    carlos p rez  ,1177186,10068,1193,208
1123,Veekf3_m2TA,sza - full live set from  vevohalloween 2017,2017-11-01 23:15:33+00:00,Vevo,https://i.ytimg.com/vi/Veekf3_m2TA/mqdefault.jpg,  sza    sza performance    sza live    vevo    vevo sza    sza concert    vevo halloween    sza ctrl    ctrl    r b    r b artists    new r b    halloween    halloween concert    bay area    amin     julia michaels    khalid    jessie reyez    drew barrymore    supermodel    the weekend    streaming music    music videos    vevo videos  ,1073059,32135,446,1341
1124,q-Fw69a6OmU,troye sivan - wild (vevo presents) ft. alessia cara,2016-08-02 16:45:00+00:00,Vevo,https://i.ytimg.com/vi/q-Fw69a6OmU/mqdefault.jpg,  troye    sivan    wild     vevo    presents     emi    pop  ,1055160,32867,233,693
1125,udBNgoHRkqE,khalid -  young dumb   broke  footnotes,2017-08-03 19:28:51+00:00,Vevo,https://i.ytimg.com/vi/udBNgoHRkqE/mqdefault.jpg,  khalid    young dumb   broke    vevo stripped    calmatic    calmatic director    vevo lift    new music    new artists    rca    khalid behind the scenes    khalid updates    khalid news    khalid interview    live performance    vevo footnotes    khalid footnotes    american teen    vevo stripped    straight outta compton  ,1023012,12824,2091,225
1126,1DoL_1pdMg0,halsey - halsey on losing herself to find herself again,2017-06-28 19:00:00+00:00,Vevo,https://i.ytimg.com/vi/1DoL_1pdMg0/mqdefault.jpg,  halsey    on    losing    herself    to    find    again    astralwerks    pop    halsey halsey    vevo presents halsey    halsey live    halsey interview    halsey news    halsey vevo    halsey hopeless fountain kingdom    halsey new album    new music    halsey new music    halsey ghost    new americana    halsey colors    baz luhrmann s  romeo   juliet  kim taylor bennett    kim taylor bennett interview    kim taylor bennett halsey    streaming music    new album  ,992622,31123,660,931
1127,Mpsz9A9RDMw,alessia cara - here,2015-08-10 15:40:00+00:00,Vevo,https://i.ytimg.com/vi/Mpsz9A9RDMw/mqdefault.jpg,  alessia cara    alessia cara here    vevo dscvr    vevo dscvr alessia cara    alessia cara dscvr    here dscvr    here alessia cara dscvr    vevo alessia cara    vevo alessia cara here    vevo here  ,913549,17298,316,612
1128,_PLDrwo3pZ8,hayley kiyoko - the world according to hayley kiyoko,2018-04-03 16:00:05+00:00,Vevo,https://i.ytimg.com/vi/_PLDrwo3pZ8/mqdefault.jpg,  hayley kiyoko hayley kiyoko    vevo hayley kiyoko    hayley kiyoko interview    hayley kiyoko news    hayley kiyoko update    hayley kiyoko new video    hayley kiyoko girls like girls    cliffs edge    sleepover    queer pop    lesbian pop    lesbian artists    hayley kiyoko queer    music videos    vevo videos    streaming music    hayley kiyoko pottery    tuna melt    pottery    first crush    hayley kiyoko first crush  ,912387,65560,326,1671
1129,BLsjH5T8ofM,fifth harmony -  60 with lauren and dinah,2015-11-24 22:00:00+00:00,Vevo,https://i.ytimg.com/vi/BLsjH5T8ofM/mqdefault.jpg,  fifth harmony    60 seconds    sixty seconds    fifth harmony 60 seconds    fifth    harmony    sixty    seconds    fifth harmony interview    fifth harmony vevo    vevo 60 seconds    vevo sixty seconds    vevo fifth harmony    vevo  ,872490,23030,204,821
1130,eRBCKVEuHNQ,billie eilish - vevo meets  billie ellish,2017-10-02 16:00:03+00:00,Vevo,https://i.ytimg.com/vi/eRBCKVEuHNQ/mqdefault.jpg,  vevo    vevo meets    billie eilish    billie eilish vevo    billie eilish news    billie eilish interview    billie eilish updates    billie eilish new video    billie eilish new song    billie eilish new album    billie eilish music videos    billie eilish rihanna    billie eilish walking dead    vevo meets billie eilish    billie eilish bellyache    billie eilish bored    fingers crossed    she s broken    new music    new artists    best songs    new music videos  ,864114,42886,235,1157
1131,cDbDjsBpYO8,iggy azalea - work (vevo s guess the video),2014-10-27 15:40:01+00:00,Vevo,https://i.ytimg.com/vi/cDbDjsBpYO8/mqdefault.jpg,  iggy azalea    work    iggy azalea work    iggy    azalea    guess    the    video    work guess the video    guess the video    vevo s guess the video    vevo original    hudson brothers    new vevo original    funny    april fools    pie    lol  ,828828,6923,885,180
1132,Np13mldP3cc,cnco - cnco on mamita  staying grounded  and their success so far,2018-02-02 15:00:03+00:00,Vevo,https://i.ytimg.com/vi/Np13mldP3cc/mqdefault.jpg,  cnco    cnco mamita    cnco vevo    cnco interview    cnco news    cnco updates    latin music    latin artists    latin videos    latin boy band    reggaeton lento    para enamorarte    mamita    music videos    vevo videos    streaming music  ,781413,25322,641,1362
1133,HNxyNKKeduA,alessia cara - scars to your beautiful (vevo presents),2016-08-02 15:40:00+00:00,Vevo,https://i.ytimg.com/vi/HNxyNKKeduA/mqdefault.jpg,  alessia    cara    scars    to    your    beautiful     vevo    presents     def    jam    pop  ,780946,16794,210,472
1134,MZ1q803yVVk,juanes - vevo go shows  una flor,2014-06-27 16:00:06+00:00,Vevo,https://i.ytimg.com/vi/MZ1q803yVVk/mqdefault.jpg,  juanes    vevo go show    vevo    go shows    go show una flor    una    flor    juanes una flor    vevo    go    shows  ,758689,5629,356,211
1135,4kTCRbzgR-w,chocolate droppa - a.k.a. chocolate droppa,2016-10-18 19:52:26+00:00,Vevo,https://i.ytimg.com/vi/4kTCRbzgR-w/mqdefault.jpg,  chocolate    droppa    a.k.a.    motown    hip-hop  ,751639,11961,418,547
1136,UX_jzHZLON4,anne-marie - machine (live)   vevo uk lift,2018-06-22 14:00:02+00:00,Vevo,https://i.ytimg.com/vi/UX_jzHZLON4/mqdefault.jpg,  anne-marie    anne marie    anne marie machine live    anne marie machine    anne-machine    anne marie 2002    anne marie live    anne marie friends    anne-marie live    anne marie perfect    anne marie ed sheeran    ed sheeran    anne-marie friends    anne-marie 2002    anne-marie alarm    anne-marie then    vevo    vevo uk    vevo lift  ,716849,16225,320,588
1137,j8DW-03FXWM,foster the people - pseudologia fantastica (vevo presents  live at the mural),2014-02-26 23:18:11+00:00,Vevo,https://i.ytimg.com/vi/j8DW-03FXWM/mqdefault.jpg,  foster the people    pseudologia fantastica    vevo    live    mural    columbia    alternative    indie    los angeles  ,707660,7463,246,403
1138,9cmGq4ZkOwE,g-eazy - a.k.a. g-eazy,2014-10-03 16:00:10+00:00,Vevo,https://i.ytimg.com/vi/9cmGq4ZkOwE/mqdefault.jpg,  g-eazy    a.k.a. g-eazy    vevo aka    vevo a.k.a.    i mean it    g eazy i mean it  ,701882,6943,293,182
1139,imuvDuUlNLc,wisin - vevo news  adrenalina (behind the scenes),2014-03-07 16:40:00+00:00,Vevo,https://i.ytimg.com/vi/imuvDuUlNLc/mqdefault.jpg,  wisin    vevo    news     adrenalina     behind    the    scenes     sony    music    latin    latino    urban  ,687804,4417,416,157
1140,SeaUfrAwM4M,major lazer - jah no partial ft. flux pavilion,2013-09-06 22:54:35+00:00,Vevo,https://i.ytimg.com/vi/SeaUfrAwM4M/mqdefault.jpg,  major    lazer    jah    no    partial    feat.    flux    pavilion    because    music    electronic dance  ,679051,7896,195,174
1141,zq56lrUqlqw,john legend - all of me (vevo s guess the video),2014-10-13 15:40:00+00:00,Vevo,https://i.ytimg.com/vi/zq56lrUqlqw/mqdefault.jpg,  john legend    all of me    john legend all of me    john    legend    guess    the    video    all of me guess the video    guess the video    vevo s guess the video    vevo original    hudson brothers    new vevo original    funny    april fools    pie    lol  ,677804,5296,657,156
1142,I6AHU4sUpD4,5 seconds of summer - rock out with your socks out (vevo tour exposed),2015-09-08 15:40:00+00:00,Vevo,https://i.ytimg.com/vi/I6AHU4sUpD4/mqdefault.jpg,  vevo    vevo tour exposed    5 seconds of summer    5 seconds of summer rock out with your socks out    rock out with your socks out tour    she s kinda hot    behind the scenes    tour    performance    live    up close    backstage    candid    5sos    5sos vevo  ,654994,37330,145,1183
1143,VpCazOd8ld8,jon pardi - heartache on the dancefloor (vevo presents),2016-09-14 15:00:04+00:00,Vevo,https://i.ytimg.com/vi/VpCazOd8ld8/mqdefault.jpg,  jon pardi    pardi    juan fiesta    jon pardi heartache dancefloor    heartache dancefloor    country music    jon pardi vevo    vevo presents    jon pardi live    jon pardi vevo presents  ,641852,4066,226,123
1144,fW8JGLdz2oo,meghan trainor - no (vevo presents),2016-05-18 16:00:04+00:00,Vevo,https://i.ytimg.com/vi/fW8JGLdz2oo/mqdefault.jpg,  meghan trainor    vevo presents    meghan trainor vevo presents    meghan trainor vevo    meghan trainor no    meghan trainor just a friend to you    meghan trainor hopeless romantic    no    just a friend to you    hopeless romantic  ,638747,10815,274,273
1145,Ys34pBY8Yqs,prettymuch - prettymuch superlatives,2018-02-15 18:10:15+00:00,Vevo,https://i.ytimg.com/vi/Ys34pBY8Yqs/mqdefault.jpg,  prettymuch    prettymuch no more    prettymuch austin    prettymuch zion    prettymuch nick    prettymuch brandon    prettymuch edwin    prettymuch interview    prettymuch vevo    boy bands    prettymuch boy band    prettymuch news    prettymuch updates    prettymuch new song    prettymuch video    vevo videos    music videos    streaming music  ,615446,24214,161,435
1146,ErO2tPHtj7w,fifth harmony -  60 with ally and camila,2015-11-24 22:00:00+00:00,Vevo,https://i.ytimg.com/vi/ErO2tPHtj7w/mqdefault.jpg,  fifth harmony    60 seconds    sixty seconds    fifth harmony 60 seconds    fifth    harmony    sixty    seconds    fifth harmony interview    fifth harmony vevo    vevo 60 seconds    vevo sixty seconds    vevo fifth harmony    vevo  ,614907,16883,128,619
1147,Xru_VqG8h38,depeche mode - interview with dave gahan,2017-05-05 14:00:04+00:00,Vevo,https://i.ytimg.com/vi/Xru_VqG8h38/mqdefault.jpg,  depeche    mode    interview    with    dave    gahan    columbia    alternative indie    rock    depeche mode    depeche mode vevo    depeche mode music    depeche mode interview    depeche mode news    depeche mode new album    depeche mode dave gahan    depeche mode spirit    depeche mode profile    dave gahan vevo    dave gahan interview    dave gahan news    martin gore    construction time again    violator    joseph patel    vevo news    vevo interview    streaming music    where s    the  ,591705,7903,244,659
1148,jMt4yqDjyMA,david hasselhoff - true survivor (video commentary),2015-05-05 17:30:00+00:00,Vevo,https://i.ytimg.com/vi/jMt4yqDjyMA/mqdefault.jpg,  david hasselhoff    true survivor    david    hasselhoff    true    survivor    commentary    kung fury    true survivor commentary    david hasselhoff vevo    true survivor vevo    interview  ,560967,11493,90,563
1149,RKWOG-5uTzk,hayley kiyoko - dear hayley kiyoko,2018-01-11 15:00:02+00:00,Vevo,https://i.ytimg.com/vi/RKWOG-5uTzk/mqdefault.jpg,  hayley kiyoko    vevo hayley kiyoko    hayley kiyoko interview    hayley kiyoko news    hayley kiyoko update    hayley kiyoko new video    hayley kiyoko girls like girls    cliffs edge    sleepover    queer pop    lesbian pop    lesbian artists    hayley kiyoko queer    music videos    vevo videos    streaming music  ,557661,31012,173,623
1150,fwDLkxPJuEY,blink-182 - bandmates,2016-09-06 18:00:02+00:00,Vevo,https://i.ytimg.com/vi/fwDLkxPJuEY/mqdefault.jpg,  blink 182    blink    mark hoppus    travis barker    matt skiba    bandmates    game show    rock    bored to death    california    bmg    vevo  ,542358,6772,334,915
1151,6fjDoWKGFMw,carly rae jepsen - vevo go shows  run away with me,2015-08-18 15:40:00+00:00,Vevo,https://i.ytimg.com/vi/6fjDoWKGFMw/mqdefault.jpg,  carly    rae    jepsen    vevo    go    shows     run    away    with    me    interscope    records    pop  ,524561,9674,153,393
1152,xCo7GGBz52M,post malone -  60 with,2016-03-09 17:00:02+00:00,Vevo,https://i.ytimg.com/vi/xCo7GGBz52M/mqdefault.jpg,  post malone    60 seconds    sixty seconds    post malone 60 seconds    post malone sixty seconds    post malone interview    post malone vevo    vevo 60 seconds    vevo sixty seconds    vevo  ,511720,11506,191,378
1153,GEuPy0udkD8,fifth harmony - ask reply,2015-04-20 15:40:00+00:00,Vevo,https://i.ytimg.com/vi/GEuPy0udkD8/mqdefault.jpg,  fifth harmony    ask reply    vevo ask reply    fifth harmony ask reply    vevo    fifth harmony vevo    fifth harmony interview    fifth    harmony  ,502104,12666,139,591
1154,C4_d0_S3LAg,vic mensa - why i vote,2016-09-26 20:00:01+00:00,Vevo,https://i.ytimg.com/vi/C4_d0_S3LAg/mqdefault.jpg,  vic    mensa    why    vote    roc    nation    hip-hop  ,501026,7265,854,604
1155,OPKzYh_OXKU,avalon young -  yo (excuse me miss)  by chris brown - american idol,2016-02-05 13:56:38+00:00,Vevo,https://i.ytimg.com/vi/OPKzYh_OXKU/mqdefault.jpg,  avalon young    yo  excuse me miss     chris brown    american idol    jennifer lopez    harry connick jr.    keith urban    music  ,491162,5922,140,284
1156,2TY-jHHBgko,charli xcx -  boys  footnotes,2017-08-04 19:00:00+00:00,Vevo,https://i.ytimg.com/vi/2TY-jHHBgko/mqdefault.jpg,  charli xcx    charli    footnotes    footnotes vevo    xcx    charlie xcx footnotes    pop    charli xcx boys    charli xcx boys video    charli xcx vevo    charli xcx male celebs    charli xcx new video    khalid    jack antonoff    diplo    charlie puth    sage the gemini    joey bada      mnek    d.r.a.m    mark ronson    stormzy    mac demarco  ,487227,15458,194,657
1157,aAYjwZWHmiU,mark ronson - uptown funk (vevo s guess the video),2015-03-23 16:00:01+00:00,Vevo,https://i.ytimg.com/vi/aAYjwZWHmiU/mqdefault.jpg,  uptown funk    bruno mars    mark ronson    guess    the    video    bruno    mars    mark    ronson    uptown    funk    guess the video    vevo s guess the video    vevo original    hudson brothers    new vevo original    funny    april fools    pie    lol  ,469134,4632,388,121
1158,O1Lc3ICzNX0,fifth harmony - tour diaries with fifth harmony  episode 1,2014-03-03 16:40:01+00:00,Vevo,https://i.ytimg.com/vi/O1Lc3ICzNX0/mqdefault.jpg,  fifth harmony    miss movin on    fifth harmony tour    tour diaries    clean and clear  ,435074,10092,177,264
1159,1qH84DoD53o,louis tomlinson -  60 with,2017-09-12 20:00:00+00:00,Vevo,https://i.ytimg.com/vi/1qH84DoD53o/mqdefault.jpg,  louis tomlinson louis tomlinson    louis tomlinson vevo    louis tomlinson interview    louis tomlinson news    louis tomlinson updates    louis tomlinson questions    louis tomlinson one direction    louis tomlinson steve aoki    louis tomlinson bebe rexha    louis tomlinson digital farm animals    just hold on    back to you    louis tomlinson back to you    aerosmith    aerosmith karaoke    game of thrones    louis tomlinson game of thrones    music videos    streaming music  ,423102,45028,133,1793
1160,qXEclaTvYl8,sabrina carpenter -  almost love  official performance,2018-08-18 16:00:06+00:00,Vevo,https://i.ytimg.com/vi/qXEclaTvYl8/mqdefault.jpg,  sabrina carpenter    almost love    sabrina carpenter vevo. sabrina carpenter performance    sabrina carpenter almost love live    sabrina carpenter vevo live    sabrina carpenter acoustic    sabrina carpenter almost love acoustic    sabrina carpenter girl meets world    girl meets world    sabrina carpenter maya    sabrina carpenter singular    sabrina carpenter new album    new sabrina carpenter    sabrina carpenter singer    sabrina carpenter stripped down    streaming  ,419143,25081,265,1606
1161,vUXm3sY5lyQ,selena gomez -  60 with,2015-07-22 15:40:01+00:00,Vevo,https://i.ytimg.com/vi/vUXm3sY5lyQ/mqdefault.jpg,  selena gomez    60 seconds    sixty seconds    selena gomez 60 seconds    selena gomez sixty seconds    selena gomez interview    selena gomez vevo    vevo 60 seconds    vevo sixty seconds    vevo selena gomez    vevo  ,416222,8241,276,122
1162,0qGIFunYPf4,ayo   teo - ayo   teo dance challenge,2017-10-19 17:01:36+00:00,Vevo,https://i.ytimg.com/vi/0qGIFunYPf4/mqdefault.jpg,  ayo   teoayo   teo    ayo   teo vevo    ayo   teo interview    ayo   teo news    ayo   teo dance moves    ayo   teo challenge    ayo   teo hip-hop    hip-hop videos    ayo   teo rolex    ayo   teo better off alone    ayo   teo usher    ayo   teo chris brown    the bowles brothers    music videos    pop videos    viral videos    vevo videos    streaming music  ,407352,6637,173,253
1163,eOhuPM7fXlI,gianna isabella -  i still believe  by brenda k. starr - american idol,2016-02-05 14:35:30+00:00,Vevo,https://i.ytimg.com/vi/eOhuPM7fXlI/mqdefault.jpg,  gianna isabella    i still believe    brenda k. starr    american idol    jennifer lopez    harry connick jr.    keith urban    music  ,397312,3564,304,451
1164,Pg02G0LlAiM,the killers - getting personal (and a little awkward) with the killers,2017-10-17 16:00:02+00:00,Vevo,https://i.ytimg.com/vi/Pg02G0LlAiM/mqdefault.jpg,  the killers    the killers vevo    the killers news    the killers interview    the killers updates    the killers new album    the killers singer    brandon flowers    kim taylor bennett    ronnie vannucci    hot fuss    wonderful wonderful    rock music    alt-rock    mike tyson    the man    music videos    streaming music  ,384657,6305,150,431
1165,ZpFAUE_wxDg,grace vanderwaal - dear grace vanderwaal,2018-05-09 12:00:05+00:00,Vevo,https://i.ytimg.com/vi/ZpFAUE_wxDg/mqdefault.jpg,  grace vanderwaal    grace vanderwaal interview    grace vanderwaal news    grace vanderwaal update    grace vanderwaal offers advice    pop music interview    pop news    grace vanderwaal using makeup    grace vanderwaal vevo    grace vanderwaal video    grace vanderwaal moonlight    grace vanderwaal i don t know my name    grace vanderwaal clearly    just the beginning    music videos    vevo videos  ,384262,15074,320,671
1166,c0VNvN6u_4I,t.i.  pharrell williams - paperwork conversations (full version),2014-10-21 21:00:04+00:00,Vevo,https://i.ytimg.com/vi/c0VNvN6u_4I/mqdefault.jpg,  t.i.    pharrell    williams    paperwork    conversations     full version    vevo    rap hip-hop  ,374836,2929,166,191
1167,VAkPo_Pu-Ko,token - rhyme and reason  doozy,2017-03-03 22:00:03+00:00,Vevo,https://i.ytimg.com/vi/VAkPo_Pu-Ko/mqdefault.jpg,  token    rhyme    and    reason     doozy    empire    distribution    hip-hop  ,374610,7211,722,359
1168,o6YiqrS2K6w,awkwafina - the world according to awkwafina,2018-06-07 21:00:07+00:00,Vevo,https://i.ytimg.com/vi/o6YiqrS2K6w/mqdefault.jpg,  awkwafina    vevo world according to    awkwafina oceans 8    awkwafina vevo    awkwafina inteview    awkwafina news    awkwafina updates    awkwafina my vag    awkwafina nyc bitches    awkwafina crazy rich asians    dear awkwafina    gummies    vaping    forest hills    music news    music interviews    asian actresses    vevo videos    world according to awkwafina    awkwafina queens    awkwafina food    awkwafina hip-hop    awkwafina actress  ,363919,7811,345,349
1169,oaZUX1E8p-s,dj khaled - show   tell  dj khaled  wild thoughts  ft. rihanna   bryson tiller,2017-06-19 23:00:03+00:00,Vevo,https://i.ytimg.com/vi/oaZUX1E8p-s/mqdefault.jpg,  dj    khaled    show    tell     wild    thoughts    ft.    rihanna    bryson    tiller    epic    hip-hop    dj khaled    dj khaled vevo    dj khaled videos    dj khaled interview    dj khaled news    dj khaled wild thoughts interview    dj khaled wild thoughts news    dj khaled grateful    wild thoughts video    wild thoughts rihanna    little haiti    little haiti rihanna    i m the one    justin bieber    chance the rapper    music video    music news    hip-hop news    hip-hop    rap  ,358592,4035,986,142
1170,0IxmcUr2F8M,why don t we - something different (live on the honda stage at the hammerstein ballroom),2018-01-21 19:00:01+00:00,Vevo,https://i.ytimg.com/vi/0IxmcUr2F8M/mqdefault.jpg,  honda    honda stage    why don t we    why don t we invitation    why don t we songs    why don t we ages    why don t we merch    why don t we band    why don t we boys names    why don t we tickets    why don t we names    why don t we just dance    somethign different    something different lyrics  ,356420,11495,88,324
1171,rgrxoPoNvR4,t.i. - a.k.a. t.i.,2014-11-14 16:40:01+00:00,Vevo,https://i.ytimg.com/vi/rgrxoPoNvR4/mqdefault.jpg,  t.i.    ti    a.k.a.    vevo    rap    hip hop  ,350690,2182,264,79
1172,CBZTb3_gpOE,fifth harmony - tour diaries with fifth harmony  episode 2,2014-03-17 15:40:00+00:00,Vevo,https://i.ytimg.com/vi/CBZTb3_gpOE/mqdefault.jpg,  fifth    harmony    tour    diaries    with    harmony     episode    syco    music epic    pop  ,342441,10030,112,575
1173,JaU98lHIBz8,stromae - ask reply,2015-04-13 18:45:33+00:00,Vevo,https://i.ytimg.com/vi/JaU98lHIBz8/mqdefault.jpg,  stromae    ask reply    vevo ask reply    stromae ask reply    vevo    stromae vevo    stromae interview  ,337225,7325,197,435
1174,hrEb-RwlZQs,run the jewels - the world according to run the jewels,2017-09-12 16:00:04+00:00,Vevo,https://i.ytimg.com/vi/hrEb-RwlZQs/mqdefault.jpg,  run the jewels  ,334515,10799,211,245
1175,9XvzugVa0W0,lee jean -  make it rain  by ed sheeran - american idol,2016-02-05 14:36:36+00:00,Vevo,https://i.ytimg.com/vi/9XvzugVa0W0/mqdefault.jpg,  lee jean    make it rain    ed sheeran    american idol    jennifer lopez    harry connick jr.    keith urban    music  ,328841,4922,141,218
1176,KAPqqziS_Ys,nicole scherzinger - day off with nicole scherzinger,2014-09-15 15:40:00+00:00,Vevo,https://i.ytimg.com/vi/KAPqqziS_Ys/mqdefault.jpg,  nicole scherzinger    day    off    with    nicole    scherzinger    vevo day off    on the rocks  ,319371,2422,112,99
1177,U-XR3MBre8k,why don t we - these girls (live on the honda stage at the hammerstein ballroom),2018-01-22 18:25:31+00:00,Vevo,https://i.ytimg.com/vi/U-XR3MBre8k/mqdefault.jpg,  honda    honda stage    why don t we    why don t we invitation    why don t we songs    why don t we ages    why don t we merch    why don t we band    why don t we boys names    why don t we tickets    why don t we names    why don t we just dance    these girls    these girls lyrics  ,304614,10114,122,286
1178,WKR2CULDWrg,common - rhyme and reason  letter to the free,2016-10-28 15:00:03+00:00,Vevo,https://i.ytimg.com/vi/WKR2CULDWrg/mqdefault.jpg,  common    rhyme and reason    letter to the free    black america again    def jam    hip-hop    rap    chicago  ,286540,3532,388,172
1179,JB7W_jANliI,lauv - easy love (live on the honda stage at iheartradio austin),2017-11-13 18:00:01+00:00,Vevo,https://i.ytimg.com/vi/JB7W_jANliI/mqdefault.jpg,  lauv music    lauv artist    honda stage    pop music    the other    reforget    come back home    adrenaline    comfortable    lauv songs    lauv    ep japan edition    lost in the light    lauv download    easy love  ,286486,6021,43,149
1180,6soxPYGJUGk,hrvy -  i won t let you down  official performance   vevo,2018-10-22 16:00:44+00:00,Vevo,https://i.ytimg.com/vi/6soxPYGJUGk/mqdefault.jpg,  harvey hrvy    hrvy    loren    hrvy vevo    harvey leigh cantwell    uk bbc    hrvy pop music    hrvy videos    hrvy videos vevo    hrvy holiday    hrvy talk to ya    hrvy personal    bbc presenter    youtube star    vevo videos    music videos    streaming music    british pop    uk pop    hrvy live    hrvy wish you were here    wish you were here    hrvy acoustic    hrvy stripped down    hrvy performance    pop music videos    british pop artist    new artists    wish    that  ,284488,13564,138,645
1181,ylUcjUVdW2E,zara larsson - zara answers questions from fans,2017-03-24 15:00:27+00:00,Vevo,https://i.ytimg.com/vi/ylUcjUVdW2E/mqdefault.jpg,  zara larsson    zara vevo    zara larsson album    zara larsson new album    sweden    swedish pop    swedish singer    uncover    she s not me    bad boys    lush life    never forget you    so good    mnek    interview    vevo interview    pop interview    music interview    zara larsson interview    zara larsson news    zara larsson so good  ,274532,5308,155,294
1182,EYNybT8Q96A,taylor swift - reactions to taylor swift s  the man    watch this (vevo),2020-03-06 19:00:03+00:00,Vevo,https://i.ytimg.com/vi/EYNybT8Q96A/mqdefault.jpg,  taylor swift    taylor swift videos    new taylor swift    new taylor swift video    taylor swift the man    taylor swift the man video    reactions to taylor swift video    the man    watch this    taylor swift watch this    vevo watch this    video reaction show    vevo videos    pop music videos    would    complex i    cool they d    say    played    the    field    before i    found    someone    commit    to and    that    okay for    do every    conquest  ,269403,1540,298,90
1183,NHKaVTvHZuA,matt maeson -  beggar s song  live performance   vevo,2019-03-28 16:00:02+00:00,Vevo,https://i.ytimg.com/vi/NHKaVTvHZuA/mqdefault.jpg,  matt    maeson    beggar s    song    live    performance    vevo    atlantic    alternative matt maeson matt maeson live    matt maeson performance    matt maeson unplugged    matt maeson video    new matt maeson    new matt maeson video    matt maeson bank on the funeral    grave digger    the hearse    live videos    alt-rock videos    alt-pop    streaming music    vevo videos  ,268857,3091,219,134
1184,QGsw5nqCrF0,the vamps - bandmates,2015-11-04 20:00:00+00:00,Vevo,https://i.ytimg.com/vi/QGsw5nqCrF0/mqdefault.jpg,  the vamps    the vamps bandmates    the vamps vevo    vevo bandmates    the vamps cheater  ,262152,7795,76,162
1185,cxjlUN0yUho,hrvy -  i wish you were here  official performance   vevo,2018-10-22 16:00:16+00:00,Vevo,https://i.ytimg.com/vi/cxjlUN0yUho/mqdefault.jpg,  hrvy    hrvy    loren    hrvy vevo    harvey leigh cantwell    uk bbc    hrvy pop music    hrvy videos    hrvy videos vevo    hrvy holiday    hrvy talk to ya    hrvy personal    bbc presenter    youtube star    vevo videos    music videos    streaming music    british pop    uk pop    hrvy live    hrvy wish you were here    wish you were here    hrvy acoustic    hrvy stripped down    hrvy performance    pop music videos    british pop artist    new artists    wish    you    were  ,252038,14308,121,982
1186,WTLe6UNhin0,normani  khalid - khalid   normani talk love lies  otw  and normani s solo debut,2018-05-10 13:00:02+00:00,Vevo,https://i.ytimg.com/vi/WTLe6UNhin0/mqdefault.jpg,  normani    khalid    fifth harmony    otw    love lies    khalid and normani love lies    vevo footnotes    behind the scenes    khalid interview    normani interview    gerard bush and christopher renz    director interview    bts video. hip-hop interview    r b interview  ,246205,10927,109,665
1187,7J_5rKqdIdo,loren gray - three thoughts...on relationships,2018-09-06 16:00:00+00:00,Vevo,https://i.ytimg.com/vi/7J_5rKqdIdo/mqdefault.jpg,  loren gray    loren gray vevo    loren gray interview    loren gray news    loren gray updates    loren gray breakup    loren gray boyfriends    loren gray relationships    loren gray romance    loren gray three thoughts    vevo three thoughts    vevo interview    loren gray my story    music.ly    teen choice awards    teen choice nominee    music videos    new artists    new favorites  ,245164,5582,370,404
1188,DB69WRJQNKg,mahalia -  do not disturb  live performance   vevo,2019-05-17 17:00:01+00:00,Vevo,https://i.ytimg.com/vi/DB69WRJQNKg/mqdefault.jpg,  mahalia    do not disturb    live    performance    vevo    atlantic    r b    soul    mahalia live    mahalia do not disturb live    new mahalia performance do not    do     do  do not    do  i    remember    how    it    started back    at    the    end    of    may it    was    such    lovely    day i    in    small    caf  i    no    way    guarded let    you    come    invade    my    space didn t    know    much    you d    take gave    too    myself    away you    done    really    me  ,244058,8520,93,216
1189,w8P_AmA9f_s,nick jonas - dear nick jonas,2017-10-16 16:00:06+00:00,Vevo,https://i.ytimg.com/vi/w8P_AmA9f_s/mqdefault.jpg,  nick jonas    dear    nick jonas videos    nick jonas interview    nick jonas news    nick jonas advice    nick jonas new video    vevo videos    new music    pop music videos    remember i told you    streaming music    music videos  ,238923,7709,166,344
